cluster_id,tier,capsule_id,capsule_path,line_no,section,risk,discipline,category,resolved,text
895b2832f62de051,C,capsule:eisca:saude_ocular_na_infancia,capsules/EISCA/saude_ocular_na_infancia.md,201,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,"| Retinoblastoma não hereditário — % dos casos, lateralidade, idade | 60%, unilateral, apresentação ~2 anos de vida | limiar/fato |"
895b2832f62de051,C,capsule:eisca:tumores_do_sistema_nervoso_central_na_infancia,capsules/EISCA/tumores_do_sistema_nervoso_central_na_infancia.md,130,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,| Localização predominante <2 anos x 2–10 anos | supratentorial <2a; infratentorial 2–10a (60% dos casos infantis) | pegadinha |
3ad3885d6dfa3021,C,capsule:eisca:asma_em_pediatria,capsules/EISCA/asma_em_pediatria.md,51,"pratica clinica atual — gina 2026, 6–11 anos",high,EISCA,cutoff_escore_estadiamento,False,- SpO2 <92% prediz maior probabilidade de hospitalização; <90% exige terapia
3ad3885d6dfa3021,C,capsule:eisca:bronquiolite_viral_aguda,capsules/EISCA/bronquiolite_viral_aguda.md,70,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| Indicação de O2 suplementar | AAP: SatO2 ≤90%; NICE: SatO2 ≤92% | BVA-Tratado, Quadro 4 comparativo | CONFIRMADO |"
3ad3885d6dfa3021,C,capsule:eisca:bronquiolite_viral_aguda,capsules/EISCA/bronquiolite_viral_aguda.md,139,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,| SatO2 que define O2 suplementar | AAP ≤90%; NICE ≤92% — depende da diretriz citada | limiar |
28bb8652484a1119,C,capsule:eisca:assistencia_rn_sala_parto_reanimacao_neonatal,capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,68,"pratica clinica atual — sbp 2026, rn ≥34 semanas",high,EISCA,cutoff_escore_estadiamento,True,"Para RN <34 semanas, aplique a diretriz SBP 2026 específica. Não transporte"
28bb8652484a1119,C,capsule:eisca:assistencia_rn_sala_parto_reanimacao_neonatal,capsules/EISCA/assistencia_rn_sala_parto_reanimacao_neonatal.md,92,dados de precisao,high,EISCA,cutoff_escore_estadiamento,True,"| boa vitalidade | respiração/choro + tônus flexor | SBP 2026 ≥34, algoritmo inicial | CURRENT_VERIFIED |"
28bb8652484a1119,C,capsule:osce:osce_pediatria,capsules/OSCE/osce_pediatria.md,73,dados de precisao,high,OSCE,cutoff_escore_estadiamento,False,| Reanimação neonatal — vitalidade | respira/chora + tônus flexor; IG seleciona algoritmo. APGAR não deve atrasar VPP | SBP 2026 ≥34 | CURRENT_VERIFIED |
832355405c7435f8,C,capsule:eisca:convulsao_febril,capsules/EISCA/convulsao_febril.md,57,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,| Indicação de punção lombar | sinais meníngeos presentes; <12 meses; 12-18 meses a critério médico (fortemente considerada); convulsão febril complicada | p.4 | CONFIRMADO |
832355405c7435f8,C,capsule:eisca:convulsao_febril,capsules/EISCA/convulsao_febril.md,93,conduta,high,EISCA,cutoff_escore_estadiamento,False,"- Condição da conduta: PL só se sinais meníngeos, <12m, 12-18m a critério médico, ou crise complicada — e só se não houver contraindicação (Glasgow<12, choque séptico, HIC, coagulopatia, suspeita de meningococcemia hemorrágica)."
832355405c7435f8,C,capsule:eisca:convulsao_febril,capsules/EISCA/convulsao_febril.md,111,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,"| Indicação de PL | sinais meníngeos, <12m, 12-18m a critério médico, crise complicada | dado |"
4f25fb9c90ae6ac1,C,capsule:eisca:saude_ocular_na_infancia,capsules/EISCA/saude_ocular_na_infancia.md,64,palavras-ancora,high,EISCA,cutoff_escore_estadiamento,False,prematuridade — RN ≤31 semanas ou ≤1500g; estrias de Haab; plus disease.
4f25fb9c90ae6ac1,C,capsule:eisca:saude_ocular_na_infancia,capsules/EISCA/saude_ocular_na_infancia.md,103,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| Retinopatia da prematuridade — critério de triagem | RN ≤31 semanas de IG OU ≤1500g | Slide A, p. 7 | CONFIRMADO |"
4f25fb9c90ae6ac1,C,capsule:eisca:saude_ocular_na_infancia,capsules/EISCA/saude_ocular_na_infancia.md,202,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,"| Critério de triagem para retinopatia da prematuridade | RN ≤31 semanas de IG OU ≤1500g, 1ª avaliação entre 4–7 semanas de vida | limiar |"
0eb02d87677ce3be,C,capsule:casos_clinicos:cefaleias_classificacao_sinais_alarme,capsules/CASOS_CLINICOS/cefaleias_classificacao_sinais_alarme.md,81,conduta,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"- Definitiva: enxaqueca — analgésico/AINE na fase leve, triptano+antiemético na fase moderada-grave, profilaxia se ≥3 crises/mês refratárias; salvas — oxigênio 100%/triptano na crise, verapamil na profilaxia; tensional — analgésico+AINE+cafeína, amitriptilina na profilaxia."
0eb02d87677ce3be,C,capsule:casos_clinicos:cefaleias_classificacao_sinais_alarme,capsules/CASOS_CLINICOS/cefaleias_classificacao_sinais_alarme.md,80,conduta,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"- Inicial: aplicar SNOOP4 em toda cefaleia antes de qualquer outra etapa; se positivo, investigar causa secundária (TC ± LCR ± exames dirigidos); se negativo, aplicar critérios da cefaleia primária suspeita. - Definitiva: enxaqueca — analgésico/AINE na fase leve, triptano+antiemético na fase moderada-grave, profilaxia se ≥3 crises/mês refratárias; salvas — oxigênio 100%/triptano na crise, verapamil na profilaxia; tensional — analgésico+AINE+cafeína, amitriptilina na profilaxia."
dc495e6c09f488e6,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,48,dados de precisao,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"| GASA transudato (hipertensão porta) | ≥1,1 g/dL | Casos_Clinicos_P7_1 p.3; CASOS_CLINICOS_RESUMO | CONFIRMADO |"
dc495e6c09f488e6,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,49,dados de precisao,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"| GASA exsudato (doença peritoneal) | <1,1 g/dL | Casos_Clinicos_P7_1 p.3 | CONFIRMADO |"
d1a81154791e7da2,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,52,dados de precisao,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"| Bacterascite (variante) | PMN <250/mm³ + cultura positiva; costuma resolver espontaneamente, sem ATB se assintomático | Casos_Clinicos_P7_1 p.19 | CONFIRMADO |"
d1a81154791e7da2,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,53,dados de precisao,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,| Ascite neutrofílica (variante) | PMN >250/mm³ + cultura negativa; tratar como PBE (culturas negativas não isentam o tratamento) | Casos_Clinicos_P7_1 p.19 | CONFIRMADO |
5669a85166b4b29d,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,84,conduta,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"- Condição da conduta: profilaxia com norfloxacino só se critério laboratorial (Cr≥1,2/ureia>53,5/Na≤130 ou Child-Pugh≥9+bilirrubina≥3) presente, OU após qualquer episódio prévio de PBE (secundária)."
5669a85166b4b29d,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,108,cards minimos,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"| Critério de profilaxia primária de PBE | Cr≥1,2/ureia>53,5/Na≤130 OU Child-Pugh≥9+bilirrubina≥3 | pegadinha |"
69d794ec2516cf83,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,100,cards minimos,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"| GASA ≥1,1 significa | transudato / hipertensão porta | dado |"
69d794ec2516cf83,C,capsule:casos_clinicos:cirrose_hepatica_ascite_pbe,capsules/CASOS_CLINICOS/cirrose_hepatica_ascite_pbe.md,101,cards minimos,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"| GASA <1,1 significa | exsudato / doença peritoneal | dado |"
2efe64816eb3540b,C,capsule:casos_clinicos:colite_pseudomembranosa,capsules/CASOS_CLINICOS/colite_pseudomembranosa.md,28,pivo clinico,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"O pivô é duplo: (1) **o gatilho antibiótico não precisa estar em uso no momento da consulta** — a colite pode surgir até 8-10 semanas após a suspensão do antibiótico, e um candidato que só pergunta ""está tomando algum remédio?"" sem perguntar especificamente sobre uso **recente** (mesmo já suspenso) perde o dado decisivo; (2) **a gravidade muda o esquema** — leucocitose importante (>15.000) e elevação da creatinina (≥1,5× o basal), ou sinais de colite fulminante (hipotensão, íleo, distensão abdominal com megacólon), tiram o caso do esquema padrão de vancomicina VO isolada e podem exigir associação parenteral e avaliação cirúrgica."
2efe64816eb3540b,C,capsule:casos_clinicos:colite_pseudomembranosa,capsules/CASOS_CLINICOS/colite_pseudomembranosa.md,82,conduta,high,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"- Condição da conduta: gravidade laboratorial (leucometria >15.000, creatinina ≥1,5× basal) e clínica (hipotensão, íleo, distensão abdominal) mudam o esquema — quadro fulminante pode exigir associação parenteral e avaliação cirúrgica além do esquema oral padrão."
a99ee5a4f1245a46,C,capsule:casos_clinicos:ganho_de_peso_obesidade_e_sindrome_metabolica,capsules/CASOS_CLINICOS/ganho_de_peso_obesidade_e_sindrome_metabolica.md,99,cards minimos,medium,CASOS_CLINICOS,cutoff_escore_estadiamento,False,"| Corte de IMC para farmacoterapia | ≥30, ou ≥27 com comorbidade, após falha de MEV | dado |"
a99ee5a4f1245a46,C,capsule:eisa_ii:obesidade_e_sindrome_metabolica,capsules/EISA_II/obesidade_e_sindrome_metabolica.md,58,dados de precisao,medium,EISA_II,cutoff_escore_estadiamento,False,"| Indicação de farmacoterapia | IMC≥30 isolado OU IMC 27-30 + comorbidade, se falha de MEV | Obesidade e Sind. Metabólica p.5 | CONFIRMADO |"
9336f0941880fad1,C,capsule:eisa_ii:avaliacao_por_imagem_em_nefrologia,capsules/EISA_II/avaliacao_por_imagem_em_nefrologia.md,109,cards minimos,medium,EISA_II,cutoff_escore_estadiamento,False,| Risco do gadolínio na RNM | Fibrose sistêmica nefrogênica se TFG <30 mL/min | pegadinha |
9336f0941880fad1,C,capsule:eisa_ii:avc_hemorragico,capsules/EISA_II/avc_hemorragico.md,28,pivo clinico,high,EISA_II,cutoff_escore_estadiamento,False,"Localização do sangramento + faixa etária aponta a etiologia (perfurantes/HAS no idoso hipertenso x lobar/amiloide no idoso normotenso x atípico/MAV-aneurisma no jovem). A decisão cirúrgica pivota em volume (10-30 mL) **e** Glasgow (nem muito baixo, nem muito alto) **e** se o quadro está piorando — e a fossa posterior quebra essa regra geral."
bb6926bb4425556d,C,capsule:eisa_ii:cancer_de_prostata,capsules/EISA_II/cancer_de_prostata.md,95,conduta,medium,EISA_II,cutoff_escore_estadiamento,False,"- Condição da conduta: radioterapia evitada se obstrução urinária presente; braquiterapia só se Gleason <7, próstata <60g, expectativa de vida >5 anos e sem sintomas urinários."
bb6926bb4425556d,C,capsule:eisa_ii:cancer_de_prostata,capsules/EISA_II/cancer_de_prostata.md,94,conduta,medium,EISA_II,cutoff_escore_estadiamento,False,"- Definitiva: doença localizada → prostatectomia radical OU radioterapia (sobrevida equivalente); observação vigilante se critérios de baixo risco preenchidos; doença metastática → bloqueio hormonal (castração) com antiandrogênico de cobertura contra flare. - Condição da conduta: radioterapia evitada se obstrução urinária presente; braquiterapia só se Gleason <7, próstata <60g, expectativa de vida >5 anos e sem sintomas urinários."
c5342db26ac83b3d,C,capsule:eisa_ii:cancer_de_testiculo,capsules/EISA_II/cancer_de_testiculo.md,60,dados de precisao,high,EISA_II,cutoff_escore_estadiamento,False,"| Seminoma estágio I — cura | ~95%; vigilância CONTRAINDICADA se fator de risco presente (tumor >4cm, invasão de rete testis, invasão vascular) | Urologia_CA_NCER_DE_TESTI_CULO p.6 | CONFIRMADO |"
c5342db26ac83b3d,C,capsule:eisa_ii:hipotireoidismo,capsules/EISA_II/hipotireoidismo.md,24,conceito operacional minimo,high,EISA_II,cutoff_escore_estadiamento,False,"Hipotireoidismo = síndrome por deficiente produção/ação do hormônio tireoidiano. Primário (defeito na tireoide, 95% dos casos): TSH ↑, T4 livre ↓. Central (hipófise/hipotálamo): TSH normal, baixo ou pouco elevado (<10 mU/L) + T4 livre ↓ — o eixo não corresponde ao T4 baixo porque o defeito está a montante. Tratamento é reposição de levotiroxina (T4) isolada — NUNCA associar T3, sem benefício comprovado e mais efeito adverso."
37b0da90c8dfadf8,C,capsule:eisa_ii:diabetes_complicacoes_agudas_cronicas,capsules/EISA_II/diabetes_complicacoes_agudas_cronicas.md,98,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Condição da conduta: NaHCO₃ só se pH <6,9; CAD euglicêmica trata com SG 5–10% associado desde o início."
37b0da90c8dfadf8,C,capsule:eisa_ii:diabetes_complicacoes_agudas_cronicas,capsules/EISA_II/diabetes_complicacoes_agudas_cronicas.md,97,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Definitiva: identificar e tratar o fator precipitante (infecção, IAM, AVC, má adesão a insulina, uso de corticoide). - Condição da conduta: NaHCO₃ só se pH <6,9; CAD euglicêmica trata com SG 5–10% associado desde o início."
760540f04975d526,C,capsule:eisa_ii:diabetes_complicacoes_agudas_cronicas,capsules/EISA_II/diabetes_complicacoes_agudas_cronicas.md,100,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- O que mudaria a decisão: K⁺ <3,5 mmol/L muda a sequência (adia insulina); pH <6,9 adiciona NaHCO₃; nível de consciência muda a via de reposição de glicose na hipoglicemia."
760540f04975d526,C,capsule:eisa_ii:diabetes_complicacoes_agudas_cronicas,capsules/EISA_II/diabetes_complicacoes_agudas_cronicas.md,99,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Diferencial perigoso: hipoglicemia com rebaixamento de consciência confundida com AVC/intoxicação — sempre checar glicemia capilar antes de outras hipóteses em paciente confuso. - O que mudaria a decisão: K⁺ <3,5 mmol/L muda a sequência (adia insulina); pH <6,9 adiciona NaHCO₃; nível de consciência muda a via de reposição de glicose na hipoglicemia."
4eac2062828c05ae,C,capsule:eisa_ii:diabetes_mellitus_gestacional,capsules/EISA_II/diabetes_mellitus_gestacional.md,81,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Inicial: dosar GJ em toda gestante na 1ª consulta de pré-natal; se critério de DM franco presente, rotular como DM prévio/diagnosticado na gestação (não DMG); se GJ≥92 sem critério de DM franco, fechar DMG diretamente."
4eac2062828c05ae,C,capsule:eisa_ii:diabetes_mellitus_gestacional,capsules/EISA_II/diabetes_mellitus_gestacional.md,99,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,"| GJ≥92 na 1ª consulta de pré-natal | DMG fechado, sem necessidade de TOTG | dado |"
275ff6e92c3ec350,C,capsule:eisa_ii:diabetes_mellitus_gestacional,capsules/EISA_II/diabetes_mellitus_gestacional.md,82,conduta,high,EISA_II,cutoff_escore_estadiamento,False,- Se GJ<92 na 1ª consulta: TOTG 75g entre 24-28 semanas; DMG se algum valor alterado (ver pendência de valores de corte acima).
275ff6e92c3ec350,C,capsule:eisa_ii:diabetes_mellitus_gestacional,capsules/EISA_II/diabetes_mellitus_gestacional.md,100,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,| GJ<92 na 1ª consulta | TOTG 75g entre 24-28 semanas | dado |
002c1facf9619b08,C,capsule:eisa_ii:diabetes_metas_tratamento_terapia_nao_insulinica,capsules/EISA_II/diabetes_metas_tratamento_terapia_nao_insulinica.md,50,dados de precisao,high,EISA_II,cutoff_escore_estadiamento,False,| Meta HbA1c idosos frágeis (SBD) | < 8% (objetivo: evitar hipoglicemias) | slide p.10 | CONFIRMADO |
002c1facf9619b08,C,capsule:eisa_ii:diabetes_metas_tratamento_terapia_nao_insulinica,capsules/EISA_II/diabetes_metas_tratamento_terapia_nao_insulinica.md,106,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,| Meta HbA1c idoso frágil (SBD) | <8% | valor |
8c03b3a43cc83dfb,C,capsule:eisa_ii:doencas_paratireoides_hiperparatireoidismo_osteoporose,capsules/EISA_II/doencas_paratireoides_hiperparatireoidismo_osteoporose.md,99,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Diferencial perigoso: crise hipercalcêmica (Ca >14 mg/dL) é emergência — hidratação vigorosa antes de qualquer conduta definitiva; suspeitar de carcinoma de paratireoide se PTH>1000, Ca>14 ou massa palpável."
8c03b3a43cc83dfb,C,capsule:eisa_ii:doencas_paratireoides_hiperparatireoidismo_osteoporose,capsules/EISA_II/doencas_paratireoides_hiperparatireoidismo_osteoporose.md,98,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Condição da conduta: sem intenção de melhorar DMO/baixar cálcio → sem fármaco; bisfosfonato se meta é DMO; cinacalcete se meta é baixar cálcio. - Diferencial perigoso: crise hipercalcêmica (Ca >14 mg/dL) é emergência — hidratação vigorosa antes de qualquer conduta definitiva; suspeitar de carcinoma de paratireoide se PTH>1000, Ca>14 ou massa palpável."
d0e9dbb218be255d,C,capsule:eisa_ii:has_nefrogena_renovascular,capsules/EISA_II/has_nefrogena_renovascular.md,88,conduta,high,EISA_II,cutoff_escore_estadiamento,False,- Condição da conduta: elevação de creatinina ≥50% após IECA/BRA muda a investigação para estenose de artéria renal; gradiente de pressão MMSS-MMII >10mmHg + ausência de pulso em MMII redireciona para coarctação de aorta.
d0e9dbb218be255d,C,capsule:eisa_ii:has_nefrogena_renovascular,capsules/EISA_II/has_nefrogena_renovascular.md,87,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Definitiva: revascularização (angioplastia ± stent) na DFM; na aterosclerótica, revascularização reservada a refratariedade terapêutica, perda progressiva de função renal ou descompensação cardíaca — caso contrário, otimizar bloqueio do SRAA com monitorização de potássio e creatinina. - Condição da conduta: elevação de creatinina ≥50% após IECA/BRA muda a investigação para estenose de artéria renal; gradiente de pressão MMSS-MMII >10mmHg + ausência de pulso em MMII redireciona para coarctação de aorta."
fffe912218abb59c,C,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,85,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Definitiva: alfa-bloqueador (ação rápida, 15–90 dias, sintomas moderados/graves) ± inibidor de 5-α-redutase (só se próstata >40g, terapia combinada precoce) ± anticolinérgico/β3-agonista (predomínio de sintomas de armazenamento) ± inibidor de PDE5 (disfunção erétil associada, próstata >40g = terapia tétrade)."
fffe912218abb59c,C,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,84,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Inicial: IPSS (sintomas + impacto em qualidade de vida) + toque retal + PSA; USG se suspeita de litíase vesical/hematúria; cistoscopia obrigatória se hematúria macroscópica (excluir CA de bexiga). - Definitiva: alfa-bloqueador (ação rápida, 15–90 dias, sintomas moderados/graves) ± inibidor de 5-α-redutase (só se próstata >40g, terapia combinada precoce) ± anticolinérgico/β3-agonista (predomínio de sintomas de armazenamento) ± inibidor de PDE5 (disfunção erétil associada, próstata >40g = terapia tétrade)."
02207571f2c2f4e8,C,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,111,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,| Corte de próstata para terapia combinada precoce | >40g | dado |
02207571f2c2f4e8,C,capsule:osce:osce_urologia,capsules/OSCE/osce_urologia.md,123,cards minimos,high,OSCE,cutoff_escore_estadiamento,False,| Corte de peso da próstata que decide monoterapia × terapia combinada na HPB | 40g (< 40g monoterapia com alfa-bloqueador; ≥40g associa inibidor de 5-alfa-redutase) | limiar |
f7314ea2c81b3bf2,C,capsule:eisa_ii:hipotireoidismo,capsules/EISA_II/hipotireoidismo.md,97,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Condição da conduta: subclínico só trata se TSH>10, TSH>7 com risco CV, Anti-TPO+, USG compatível, desejo de engravidar, ou sintomático (teste terapêutico); idoso >80 anos com subclínico = vigilância."
f7314ea2c81b3bf2,C,capsule:eisa_ii:hipotireoidismo,capsules/EISA_II/hipotireoidismo.md,119,cards minimos,high,EISA_II,cutoff_escore_estadiamento,False,"| Meta TSH >80 anos com subclínico | vigilância, NÃO tratar de rotina | pegadinha |"
ee0a0b452dd3c20f,C,capsule:eisa_ii:hipotireoidismo,capsules/EISA_II/hipotireoidismo.md,99,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- O que mudaria a decisão: gestação muda a meta (TSH<2,5 no 1º trimestre) e a dose (aumento empírico de 25-30% assim que confirmada a gravidez, sem esperar dosagem); idade >65 anos, coronariopatia ou hipotireoidismo grave de longa data mudam a dose inicial (baixa e lenta, não a dose calculada padrão)."
ee0a0b452dd3c20f,C,capsule:eisa_ii:hipotireoidismo,capsules/EISA_II/hipotireoidismo.md,98,conduta,high,EISA_II,cutoff_escore_estadiamento,False,"- Diferencial perigoso: coma mixedematoso (tríade: alteração do sensório + hipotermia + fator precipitante) — não aguardar confirmação laboratorial completa antes de repor hormônio em alta dose. - O que mudaria a decisão: gestação muda a meta (TSH<2,5 no 1º trimestre) e a dose (aumento empírico de 25-30% assim que confirmada a gravidez, sem esperar dosagem); idade >65 anos, coronariopatia ou hipotireoidismo grave de longa data mudam a dose inicial (baixa e lenta, não a dose calculada padrão)."
56206b39ea09d9ac,C,capsule:eisca:anemia_ferropriva,capsules/EISCA/anemia_ferropriva.md,48,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| Anemia (OMS) — Hb em 6-60 meses | < 11 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO |"
56206b39ea09d9ac,C,capsule:eisca:anemia_ferropriva,capsules/EISCA/anemia_ferropriva.md,99,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,| Limiar de Hb para anemia (6-60 meses) | < 11 g/dL | Limiar |
662456123bc61ba7,C,capsule:eisca:anemia_ferropriva,capsules/EISCA/anemia_ferropriva.md,49,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| Anemia (OMS) — Hb em 5-11 anos | < 11,5 g/dL | Consenso Anemia Ferropriva SBP, p.5 | CONFIRMADO |"
662456123bc61ba7,C,capsule:eisca:anemia_ferropriva,capsules/EISCA/anemia_ferropriva.md,100,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,"| Limiar de Hb para anemia (5-11 anos) | < 11,5 g/dL | Limiar |"
ec41ac7cba321ae4,C,capsule:eisca:convulsao_febril,capsules/EISCA/convulsao_febril.md,28,pivo clinico,high,EISCA,cutoff_escore_estadiamento,False,"O que decide a conduta não é a ""gravidade"" percebida pelos pais na história, é a presença objetiva de QUALQUER UM dos 5 critérios de complexidade (focal / >15min / recorre em 24h / pós-ictal focal / exame neurológico prévio alterado) — presente mesmo um só, já é complicada. Fora isso, exame neurológico normal + foco infeccioso extracraniano identificado = conduta expectante, sem LCR, sem EEG, sem anticonvulsivante de rotina."
ec41ac7cba321ae4,C,capsule:eisca:convulsao_febril,capsules/EISCA/convulsao_febril.md,110,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,| Critérios de crise complicada | basta 1: focal / >15min / recorre em 24h / pós-ictal focal / exame neuro prévio alterado | pegadinha |
17d8cf0788934984,C,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,55,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| Penicilina G benzatina (tratamento/profilaxia primária) | < 20 kg: 600.000 UI; ≥ 20 kg: 1.200.000 UI, dose única IM | Febre Reumática (Tratado), p.9 (Quadro 4) | CONFIRMADO |"
17d8cf0788934984,C,capsule:eisca:febre_reumatica,capsules/EISCA/febre_reumatica.md,102,cards minimos,high,EISCA,cutoff_escore_estadiamento,False,"| Dose penicilina benzatina por peso | <20 kg: 600.000 UI; ≥20 kg: 1.200.000 UI, IM dose única | Valor |"
0a96c240d84ae7f0,C,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,87,conduta,high,EISCA,cutoff_escore_estadiamento,False,"- Condição da conduta: transfusão simples se Hb cai ≥2 g/dL do basal com repercussão; transfusão de troca reservada para AVC e STA grave (não para priapismo); TCTH é a única cura, restrito a casos selecionados com doador HLA-compatível."
0a96c240d84ae7f0,C,capsule:eisca:hemoglobinopatias_talassemias_doenca_falciforme,capsules/EISCA/hemoglobinopatias_talassemias_doenca_falciforme.md,86,conduta,high,EISCA,cutoff_escore_estadiamento,False,"- Definitiva: direcionar antibiótico ao foco quando identificado (STA: cefalosporina 2a/3a geração ± macrolídeo; osteomielite: cobrir Salmonella + S. aureus com cefuroxima); manter profilaxia com penicilina até os 5 anos; hidroxiureia para redução de crises recorrentes, sob hematologista. - Condição da conduta: transfusão simples se Hb cai ≥2 g/dL do basal com repercussão; transfusão de troca reservada para AVC e STA grave (não para priapismo); TCTH é a única cura, restrito a casos selecionados com doador HLA-compatível."
7d4654340f887a9b,C,capsule:eisca:interpretacao_hemograma_e_coagulacao,capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,55,dados de precisao,medium,EISCA,cutoff_escore_estadiamento,False,"| Síndrome hipereosinofílica | eosinófilos absolutos >1.500/mm³ em 2 ocasiões com ≥1 mês de intervalo | Interpretação HMG, texto | CONFIRMADO |"
7d4654340f887a9b,C,capsule:eisca:interpretacao_hemograma_e_coagulacao,capsules/EISCA/interpretacao_hemograma_e_coagulacao.md,103,cards minimos,medium,EISCA,cutoff_escore_estadiamento,False,| Corte de neutropenia após 1 ano | <1.500/mm³ | dado |
152c5ca1f0a369ee,C,capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,capsules/EISCA/pneumonia_adquirida_na_comunidade_na_infancia.md,114,conduta,high,EISCA,cutoff_escore_estadiamento,False,"gravidade (SpO2 <92%, FR acima do limiar, gemido, cianose, incapacidade de"
152c5ca1f0a369ee,C,capsule:eisca:pneumonia_adquirida_na_comunidade_na_infancia,capsules/EISCA/pneumonia_adquirida_na_comunidade_na_infancia.md,113,conduta,high,EISCA,cutoff_escore_estadiamento,False,"- O que mudaria a decisão: aparecimento de qualquer sinal isolado de gravidade (SpO2 <92%, FR acima do limiar, gemido, cianose, incapacidade de"
f3d1fddfd3dc5d71,C,capsule:eisca:saude_ocular_na_infancia,capsules/EISCA/saude_ocular_na_infancia.md,100,dados de precisao,high,EISCA,cutoff_escore_estadiamento,False,"| Glaucoma congênito — buftalmo/megalocórnea | >12 mm de diâmetro corneano no 1º ano de vida, OU >13 mm em qualquer idade | Slide A, p. 6 | CONFIRMADO |"
