cluster_id,tier,tier_basis,category,occurrence_count,capsule_count,capsule_ids,risk_levels,disciplines,representative_capsule_path,representative_line_no,representative_text,cluster_key_type
d93cf6e8558ffd45,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:has_nefrogena_renovascular,high,EISA_II,capsules/EISA_II/has_nefrogena_renovascular.md,63,| HA como consequência da DRC | Presente em até 90% dos pacientes em DRC estágio G5 | DBHA_2020 p.607 | CONFIRMADO |,num
f4ff959351e05f32,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:has_nefrogena_renovascular,high,EISA_II,capsules/EISA_II/has_nefrogena_renovascular.md,64,| Coarctação de aorta — achado discriminador | PAS na artéria braquial ≥10mmHg maior que na poplítea; ausência/diminuição de pulsos em MMII; sopro sistólico interescapular | DBHA_2020 p.607 | CONFIRMADO |,num
a069aaa54ae90240,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:has_nefrogena_renovascular,high,EISA_II,capsules/EISA_II/has_nefrogena_renovascular.md,86,"- Inicial: identificar indícios de HA secundária (Quadro 15.1: estágio 3 <30 ou >55 anos, HA resistente/refratária, sopro/massa abdominal, assimetria de pulsos, hipopotassemia espontânea, exame de urina alterado); se suspeita de HARV, solicitar US Doppler renal (ou angio-RNM/TC espiral conforme a TFG) como rastreio.",num
6a0c205b01717ee7,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,55,| Quem investigar HAP | PA≥150/100 em 3 medidas em dias diferentes · HAS resistente a 3 fármacos (com diurético) · HAS controlada com ≥4 fármacos · HAS+hipocalemia espontânea/induzida · incidentaloma adrenal · apneia do sono · história familiar DAC/AVC<40a · familiares 1º grau de HAP · FA · HAS+CA papilífero de tireoide | slide pp.16–17 | CONFIRMADO |,num
6fb89b905b55229f,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,57,| RAR — screening positivo | RAR >20 + aldosterona >6 ng/dL + APR suprimida (<1 ng/mL/h) | slide p.32 | CONFIRMADO |,num
b04388a66c453b09,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,58,| RAR — maior sensibilidade/especificidade | RAR >30 + aldosterona >15 ng/dL (sens/espec 90%/91%) | slide p.32 | CONFIRMADO |,num
1ed52e3b0110e9bd,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,59,| RAR — patognomônico | RAR >50 | slide p.32 | CONFIRMADO |,num
8301844c7a4137fd,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,61,"| Teste de sobrecarga salina (confirmatório) | aldosterona <5,0 ng/dL exclui · 5–10 ng/dL inconclusivo · >10 ng/dL confirma HAP | slide p.85 | CONFIRMADO |",num
8033737d4c2b922d,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,62,| Teste do captopril (confirmatório) | positivo se não houver queda >30% da aldosterona OU aldosterona >12 ng/dL | slide p.86 | CONFIRMADO |,num
871ef4a5c7c994a6,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,63,| Teste da furosemida (confirmatório) | positivo se APR <2 ng/mL/h após 2h de deambulação | slide p.85 | CONFIRMADO |,num
3060a5189d22c0db,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,64,| Quando dispensar testes confirmatórios | hipocalemia + renina indetectável + aldosterona >20 ng/dL | slide p.33 | CONFIRMADO |,num
1c82afb2c6c75a56,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,72,"| FEO — assintomático | ~10% dos casos, sobretudo doença familiar ou tumores císticos grandes (>50g) | slide p.52 | CONFIRMADO |",num
6530718e334284e7,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperaldosteronismo_primario_feocromocitoma,high,EISA_II,capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,120,| Sobrecarga salina: valor que confirma HAP | aldosterona >10 ng/dL após 2L SF em 4h | limiar |,txt
15b0cec6da90c39c,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,32,hiperandrogenismo · hirsutismo · escala de Ferriman-Gallwey · SOP · critérios de Rotterdam · hormônio anti-Mülleriano · hiperplasia adrenal congênita · 21-hidroxilase (CYP21A2) · forma perdedora de sal · forma virilizante simples · forma não clássica · 17-OHP · teste da cortrosina · tumor virilizante.,num
a0029818f5e3d047,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,51,| HAC — atividade enzimática residual por forma | ausente/mínima: perdedora de sal · baixa (3–7%): virilizante simples · forma não clássica: >20% | slide p.15 | CONFIRMADO |,num
0caed87b34ea7d6c,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,61,"| SOP — ciclo irregular (definição) | <21 ou >35 dias, ou <8 ciclos/ano | slide p.39 | CONFIRMADO |",num
db1de62d21911f64,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,62,| Escala de Ferriman-Gallwey | leve 8–15 pontos · moderado 16–25 · grave >25 | slide p.38 (imagem confirmada) | CONFIRMADO |,num
1cf6c4128acca523,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,63,"| SOP — critério ultrassonográfico (USG transvaginal) | ≥20 folículos em 1 ovário, 2–9mm, e/ou volume ovariano ≥10cm³; se USG pélvica (via abdominal): pelo menos 10 folículos | slide p.41 | CONFIRMADO |",num
1bd18aaf05e20e7e,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,64,"| SOP — tratamento hormonal | ACO (etinilestradiol + progestagênio anti-androgênico — ciproterona, drospirenona) por ≥6 meses | slide p.43 | CONFIRMADO |",num
1b7a1f0f83390f99,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,65,"| SOP — metformina, indicação | IMC ≥25 kg/m² | slide p.43 | CONFIRMADO |",num
1db9168b310ff132,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperandrogenismo_hac_sop_tumor_virilizante,high,EISA_II,capsules/EISA_II/hiperandrogenismo_hac_sop_tumor_virilizante.md,107,| Ferriman-Gallwey — 3 faixas | leve 8–15 / moderado 16–25 / grave >25 | valor |,num
c5b5c0f640627b86,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperfuncao_hipofisaria,medium,EISA_II,capsules/EISA_II/hiperfuncao_hipofisaria.md,32,"Cabergolina (1ª escolha); bromocriptina (gestação); efeito gancho (hook effect, diluir 1:100); macroprolactina (recuperação >65% negativa / <30% positiva); ACTH-dependente x independente; doença de Cushing (70-80% dos ACTH-dependentes); Liddle 1 e Liddle 2; IGF-1 (triagem de acromegalia); GH pós-TOTG (padrão-ouro, corte 0,4 ng/mL); cetoconazol (Cushing, se precisar de medicamento).",num
0e8ab2458b6e9560,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperfuncao_hipofisaria,medium,EISA_II,capsules/EISA_II/hiperfuncao_hipofisaria.md,52,"| PRL — causa fisiológica x adenoma | fisiológica: PRL <50 ng/mL (exceto gravidez) · adenoma produtor: PRL >100 ng/mL · >150-200 ng/mL: fortemente sugestivo de prolactinoma | APOSTILA p.230-231 (só B — não presente na Parte 01 do slide) | CONFIRMADO_COM_CORREÇÕES — dado rotulado como B, sem confirmação em A |",num
cb27e2735e450a19,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperfuncao_hipofisaria,medium,EISA_II,capsules/EISA_II/hiperfuncao_hipofisaria.md,62,"| Testes de detecção/confirmação de hipercortisolismo | Liddle 1 (cortisol pós 1mg dexametasona): + se ≥1,8 mcg/dL · Cortisol urinário livre 24h: + se 3-4× LSN · Cortisol salivar da meia-noite: + se ≥2× LSN · Liddle 2 (0,5mg 6/6h por 2 dias): + se ≥1,8 mcg/dL | APOSTILA p.232 (só B) | CONFIRMADO_COM_CORREÇÕES — rotulado B; nenhum dado de A disponível para confronto |",num
9255652cbe851b18,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperfuncao_hipofisaria,medium,EISA_II,capsules/EISA_II/hiperfuncao_hipofisaria.md,64,"| Acromegalia — triagem e confirmação | IGF-1 (triagem, secreção integrada e estável) · GH basal não serve (secreção pulsátil, grande flutuação) · padrão-ouro: GH pós-TOTG (75g dextrosol, dosar a cada 30min por 2h) — normal = supressão <0,4; acromegalia = não suprime (>0,4) | APOSTILA p.233-234 (só B) | CONFIRMADO_COM_CORREÇÕES — rotulado B |",num
fd296964dd2e735f,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperfuncao_hipofisaria,medium,EISA_II,capsules/EISA_II/hiperfuncao_hipofisaria.md,116,"| Exame para excluir acromegalia com segurança | GH pós-TOTG (supressão <0,4 = normal); GH basal isolado não serve | pegadinha |",num
7277985df4db9ccf,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperplasia_adrenal_congenita,high,EISA_II,capsules/EISA_II/hiperplasia_adrenal_congenita.md,53,| Atividade enzimática residual → forma clínica (21-OH) | ausente/mínima → perdedora de sal · 3–7% → virilizante simples · >20% → não clássica | slide p.15 | CONFIRMADO |,num
140e1bb0072b7b33,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,high,EISA_II,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,32,"Zona central/transição x zona periférica; DHT; 5-α-redutase; IPSS; PSA livre/total <10%; RTU ≤80g; prostatectomia transvesical >80g; Urolift (contraindicado em lobo mediano); terapia dos ""2 T's"" (Tansulosina + Tadalafila); doxazosina x hipotensão postural.",num
4b384c4e9b5c37a5,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,high,EISA_II,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,49,"| PSA normal por idade | 45–55 anos: ≤2,5 ng/dL; >55 anos: ≤4 ng/dL | APOSTILA p.120; Hiperplasia_I_unidade p.4 (slide 155–158) | CONFIRMADO (2 fontes B) |",num
010b16763edb4adc,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,high,EISA_II,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,55,| Corte de próstata para terapia combinada precoce | >40g: alfa-bloq + inibidor de 5-α-redutase; <40g: monoterapia com alfa-bloqueador | APOSTILA p.121; Hiperplasia_I_unidade p.6 | CONFIRMADO (2 fontes B) |,num
9f5b34ceec5bb80b,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,high,EISA_II,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,106,"| PSA normal 45–55 anos | ≤2,5 ng/dL | dado |",num
fa0eef1b971b8080,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hiperplasia_prostatica_benigna_clinica_e_tratamento,high,EISA_II,capsules/EISA_II/hiperplasia_prostatica_benigna_clinica_e_tratamento.md,107,| PSA normal >55 anos | ≤4 ng/dL | dado |,num
f6cff11c37ed56aa,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipertensao_intracraniana,high,EISA_II,capsules/EISA_II/hipertensao_intracraniana.md,32,Monro-Kellie; PPC = PAM − PIC; papiledema; tríade de Cushing (hipertensão + bradicardia + irregularidade respiratória); edema citotóxico x vasogênico x hidrostático; DVE; craniectomia descompressiva bifrontal; cabeceira 30º; PIC > 20 mmHg.,num
20f2e0d1e771f738,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipertensao_intracraniana,high,EISA_II,capsules/EISA_II/hipertensao_intracraniana.md,56,"| Limiar de PIC associado a pior desfecho | PIC > 20 mmHg é o corte usado tanto como critério cirúrgico do hematoma subdural agudo (slide do professor) quanto como divisor de mortalidade na lesão axonal difusa (51% se PIC>20 vs 16% se PIC<20) | TRAUMATISMO_CRANIO_ENCEFALICO pptx p.13 (slide ""hematoma subdural agudo""); APOSTILA p.84 | CONFIRMADO (mesmo limiar em dois contextos diferentes da mesma fonte-professor/apostila) |",num
93e8ed1ade3ce4e0,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipertensao_intracraniana,high,EISA_II,capsules/EISA_II/hipertensao_intracraniana.md,79,"- Condição da conduta: monitorização invasiva de PIC só se ECG<9, TC anormal, lesões múltiplas ou pós-operatório — e só se paciente não vígil e sem coagulopatia.",txt
5581907087cb366d,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipoparatireoidismo_e_hipocalcemia,high,EISA_II,capsules/EISA_II/hipoparatireoidismo_e_hipocalcemia.md,59,"| Tratamento — hipocalcemia aguda grave | sintomas graves (cardíacos, respiratórios, neurológicos) e/ou Ca<7,0 → gluconato de cálcio EV lento | Slide p.37, conferido visualmente | CONFIRMADO |",num
7a291ac7c3b79453,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipopituitarismo,high,EISA_II,capsules/EISA_II/hipopituitarismo.md,55,"| Hipotireoidismo central — padrão | TSH baixo, normal OU levemente elevado (<10 UI/L) + T4 livre baixo | slide p.24 | CONFIRMADO |",num
1d3b6536cc834cbc,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipopituitarismo,high,EISA_II,capsules/EISA_II/hipopituitarismo.md,68,| Reposição de testosterona — contraindicações | CA de mama ou próstata; nódulo/endurecimento prostático + PSA>4 (ou >3 com risco aumentado) sem avaliação urológica; hematócrito elevado; apneia do sono grave não tratada; sintomas urinários graves; ICC não controlada; IAM/AVC <6 meses; trombofilia | slide p.47 | CONFIRMADO |,num
0ab81cbf106f9d96,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipopituitarismo,high,EISA_II,capsules/EISA_II/hipopituitarismo.md,111,"| TSH no hipotireoidismo central | baixo, normal ou levemente elevado (<10 UI/L) — nunca francamente alto | valor |",num
5d79a06a98ae3d4d,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipopituitarismo,high,EISA_II,capsules/EISA_II/hipopituitarismo.md,114,| Contraindicação-chave à testosterona | CA de próstata/mama; PSA>4 ou nódulo sem avaliação urológica | contraindicação |,txt
53d6ac57b9a620d7,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,32,"Levotiroxina (T4); meia-vida 7 dias; TSH primário ↑/T4L↓; central TSH inadequado (<10)/T4L↓; subclínico TSH↑/T4L normal; Anti-TPO (Hashimoto); coma mixedematoso (tríade); Wolff-Chaikoff (iodo→hipo); Jod-Basedow (iodo→hiper); FEBRASGO 2022 (gestação); SBEM 2022 (idoso, T3+T4 não usar).",num
105aeb3f658a2d39,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,50,"| Hipotireoidismo central | TSH normal, ↓ ou pouco ↑ (<10 mU/L) / T4 livre ↓ | HIPOTIREOIDISMO_2025.1 p.35 | CONFIRMADO |",num
b3956618bc39fc95,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,53,"| Dose adulto (16-65a) / >65a sem ressalva | 1,6–1,87 mcg/kg/dia / 1,6 mcg/kg/dia | HIPOTIREOIDISMO_2025.1 p.39 (Vilar 2021), conferido visualmente | CONFIRMADO |",num
d4b9670dde4cb212,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,57,"| Metas de TSH sob reposição, por idade | 20–60a: 1–2,5 · 60–70a: 3–4 · >70a: 4–6 mU/L | HIPOTIREOIDISMO_2025.1 p.41, conferido visualmente | CONFIRMADO |",num
dd0468c98aeaf355,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,60,| Subclínico — limiares para tratar | TSH >10 sempre · TSH >7 se risco CV elevado · Anti-TPO+ · alteração de USG compatível · desejo de engravidar · sintomático → teste terapêutico | HIPOTIREOIDISMO_2025.1 p.44 | CONFIRMADO |,num
2a767f33bec832ce,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,61,"| Idoso >80–85 anos com subclínico | vigilância (seguimento) é a melhor opção, mesmo com TSH elevado | HIPOTIREOIDISMO_2025.1 p.45–46 | CONFIRMADO |",num
6aab55e23625c37b,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,64,"| Gestação — dose por faixa (FEBRASGO 2022) | TSH>10: 2 mcg/kg/d · TSH 4–10 com T4L baixo: 2 mcg/kg/d · TSH 4–10 com T4L normal: 1 mcg/kg/d · TSH 2,5–4 com Anti-TPO+: 50 mcg/dia fixo | HIPOTIREOIDISMO_2025.1 p.51, conferido visualmente | CONFIRMADO |",num
bc36ebddbf6907ee,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,114,| TSH normal ou pouco ↑ (<10) / T4L↓ | Hipotireoidismo central | dado |,txt
a010a3bd094e1112,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,129,"- Critério de parada: classificar corretamente primário x central x subclínico em 4 combinações de TSH/T4L embaralhadas, e aplicar o limiar de tratamento certo do subclínico por idade/risco CV em 3 casos seguidos, sem reler a tabela.",txt
00a45b7d8d6bd9d0,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:hipotireoidismo,high,EISA_II,capsules/EISA_II/hipotireoidismo.md,96,"- Definitiva: levotiroxina (T4) em dose única diária, em jejum, 30-60 min antes do desjejum; dose por idade/comorbidade (ver tabela); nunca associar T3. - Condição da conduta: subclínico só trata se TSH>10, TSH>7 com risco CV, Anti-TPO+, USG compatível, desejo de engravidar, ou sintomático (teste terapêutico); idoso >80 anos com subclínico = vigilância.",num
31cd9ef284ba7bd0,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:infeccoes_sexualmente_transmissiveis,high,EISA_II,capsules/EISA_II/infeccoes_sexualmente_transmissiveis.md,28,"(1) Úlcera peniana persistente (>4–6 semanas) nunca fecha donovanose de cara — as duas únicas doenças que se apresentam como úlcera persistente são donovanose e carcinoma de pênis; biopsiar é obrigatório antes de rotular. (2) Uretrite (qualquer uma) sempre trata as duas isoformas juntas no mesmo esquema (Ceftriaxona 1g IM + Azitromicina 1g VO, dose única) — não é ciprofloxacino como primeira linha e ceftriaxona como resgate; esse protocolo antigo aparece em resumo de aluno e está desatualizado frente ao slide do professor. (3) Dor testicular aguda sempre faz USG Doppler antes de tratar como orquiepididimite, para excluir torção — mesmo com pródromo de disúria sugerindo infecção.",num
60568a204b78a02e,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:infeccoes_sexualmente_transmissiveis,high,EISA_II,capsules/EISA_II/infeccoes_sexualmente_transmissiveis.md,32,Cancro duro; cancro mole; bubão; bico de regador; corpúsculos de Donovan; VDRL 1:32; FTA-Abs IgM/IgG; gota matinal; coinfecção >50%; peniscopia; coilocitose; manobra de Prehn; papila coronal.,num
ce8f389177891981,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:infeccoes_sexualmente_transmissiveis,high,EISA_II,capsules/EISA_II/infeccoes_sexualmente_transmissiveis.md,52,"| Adenopatia do cancro mole | Unilateral em 2/3 dos casos (30–50% dos pacientes têm acometimento linfonodal) | IST_ATUALIZADA p.26 | CORRIGIDO — Uro_DOENA_A_SEXUALMENTE p.7 registrava "">70%""; prevalece o valor do slide |",num
59ea35c60d62f3bc,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:infeccoes_sexualmente_transmissiveis,high,EISA_II,capsules/EISA_II/infeccoes_sexualmente_transmissiveis.md,87,"- Condição da conduta: úlcera persistente >4–6 semanas muda a conduta de ""tratar"" para ""biopsiar antes de tratar"".",txt
4b42b869d3f46b5d,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:infeccoes_sexualmente_transmissiveis,high,EISA_II,capsules/EISA_II/infeccoes_sexualmente_transmissiveis.md,112,| Úlcera peniana persistente >6 semanas — conduta obrigatória | Biopsiar (excluir carcinoma de pênis) antes de rotular donovanose | pegadinha |,txt
ca6e670baaf753a7,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:infeccoes_sexualmente_transmissiveis,high,EISA_II,capsules/EISA_II/infeccoes_sexualmente_transmissiveis.md,86,"- Definitiva: esquema específico por etiologia (ver tabela de precisão); gestantes trocam o esquema padrão (evitar tetraciclina/doxiciclina — usar eritromicina). - Condição da conduta: úlcera persistente >4–6 semanas muda a conduta de ""tratar"" para ""biopsiar antes de tratar"".",txt
0ff3be4c52194008,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_classificacao_farmacocinetica,high,EISA_II,capsules/EISA_II/insulinoterapia_classificacao_farmacocinetica.md,32,"início <15 min, pico ausente, duração 20-24h, degludeca 36-42h, hipoglicemia noturna, hiperglicemia de jejum, variabilidade de absorção ~50% (NPH), detemir 2x/dia.",num
c8f531e095731fe0,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_classificacao_farmacocinetica,high,EISA_II,capsules/EISA_II/insulinoterapia_classificacao_farmacocinetica.md,49,"| Ultrarrápidas (lispro, asparte, glulisina) | Início <15 min; pico 30–90 min; duração 3–4h; aplicar 15 min antes ou durante a refeição | idem p.68 (tabela) | CONFIRMADO |",num
30a82feb37be927c,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_no_dm1_e_dm2,high,EISA_II,capsules/EISA_II/insulinoterapia_no_dm1_e_dm2.md,51,"| Indicação de insulina — DM2 sintomático (poliúria/perda de peso) com HbA1c>9% ou GJ≥250 mg/dl | terapia à base de insulina é RECOMENDADA, mesmo que transitória | Insulinoterapia (1) p.14, conferido visualmente | CONFIRMADO |",num
2e21dc242e0c2595,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_no_dm1_e_dm2,high,EISA_II,capsules/EISA_II/insulinoterapia_no_dm1_e_dm2.md,56,"| Sinais de que a basal não é mais suficiente | dose basal >0,5 U/kg/dia · hipoglicemias frequentes/grande variabilidade · descontrole pós-prandial importante · diferença bed-time × jejum de 50-55 mg/dl | Insulinoterapia (1) p.25, conferido visualmente | CONFIRMADO |",num
a158528efefc6cd0,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_no_dm1_e_dm2,high,EISA_II,capsules/EISA_II/insulinoterapia_no_dm1_e_dm2.md,59,"| Estudo DUAL V — IDegLira x IGlar U100 (ambos + metformina) | ΔHbA1c: -1,81 x -1,13 (p<0,001) · Δpeso: -1,4kg x +1,8kg (p<0,001) · hipoglicemia: 2,23 x 5,05 eventos/paciente-ano (p<0,001) · HbA1c final: 6,6% x 7,1% | Insulinoterapia (1) p.22-23, conferido visualmente | CONFIRMADO |",num
7415a3240b252b01,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_no_dm1_e_dm2,high,EISA_II,capsules/EISA_II/insulinoterapia_no_dm1_e_dm2.md,72,"| Metas glicêmicas individualizadas | DM1/DM2 padrão: HbA1c<7,0, GJ/pré-prandial 80-130, pós-prandial<180 · idoso saudável: HbA1c<7,5 · idoso comprometido: HbA1c<8,0 · idoso muito comprometido: evitar sintomas de hiper/hipo · criança/adolescente: HbA1c<7,0, GJ 70-130 | Insulinoterapia (1) p.24, conferido visualmente | CONFIRMADO |",num
e97256d86c106d79,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_no_dm1_e_dm2,high,EISA_II,capsules/EISA_II/insulinoterapia_no_dm1_e_dm2.md,98,"- Condição da conduta: se basal >0,5 U/kg/dia OU hipoglicemias frequentes OU descontrole pós-prandial OU diferença bed-time × jejum de 50-55 mg/dl → basal isolada não é mais suficiente, avançar de etapa.",num
8ae099dc41793437,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:insulinoterapia_no_dm1_e_dm2,high,EISA_II,capsules/EISA_II/insulinoterapia_no_dm1_e_dm2.md,118,"| DM2 sintomático + HbA1c>9% ou GJ≥250 | insulina é RECOMENDADA, mesmo que transitória | dado |",num
aeaa0f032d9ec99b,C,uniform,cutoff_escore_estadiamento,1,1,capsule:eisa_ii:lesao_renal_aguda_lra,high,EISA_II,capsules/EISA_II/lesao_renal_aguda_lra.md,24,"LRA = queda abrupta da função renal por até 7 dias (7–90 dias = ""doença renal aguda""; >90 dias = DRC). Classifica-se pelo **pior** entre dois critérios (creatinina sérica x débito urinário) — nunca só um dos dois. Etiologicamente se divide em pré-renal (30–60%, hipoperfusão sem lesão estrutural, reversível com volume), renal (40%, lesão estrutural — NTA é a mais comum) e pós-renal (10%, obstrutiva).",num
